YDL045C (FAD1)    	         373743	         373605	      358	    0	    2
YDL071C           	            n/a	         331041	     2079	    0	    0
YDR460W (TFB3)    	        1383685	        1383803	      367	    0	    0
YDR087C (RRP1)    	            n/a	         618303	      190	    2	    0
YDL018C (ERP3)    	         423568	         423507	      698	    7	    1
YDR164C (SEC1)    	         784273	         784212	      655	    2	    0
YDR197W (CBS2)    	         851191	         851225	      228	    1	    0
YDR526C           	            n/a	        1491537	     3040	   19	    2
YDL121C           	         245609	         245582	      340	    1	    0
YDR024W (FYV1)    	            n/a	         491014	      120	    0	    0
YDR464W (SPP41)   	        1388804	        1388864	      496	    5	    3
YDL132W (CDC53)   	         224002	         224304	      563	    3	    0
YDR528W (HLR1)    	        1494558	        1494578	     2172	   19	    2
YDL060W (TSR1)    	         341577	         341619	      820	    6	    0
YDR541C           	        1520920	        1520682	     2551	    9	    2
YDL047W (SIT4)    	         369575	         369769	     1557	   24	    1
YDR283C (GCN2)    	        1030236	        1030045	      500	    2	    0
YDR369C (XRS2)    	        1217602	        1217572	      201	    0	    0
YDR235W (PRP42)   	            n/a	         933500	      293	    0	    0
YDR062W (LCB2)    	         576398	         576471	      690	    3	    0
YDL065C (PEX19)   	         337308	         337277	      209	    0	    0
YDR175C (RSM24)   	         814189	         814149	      299	    1	    0
YDL200C (MGT1)    	         101091	         101068	      222	    1	    0
YDR436W (PPZ2)    	        1334582	        1334813	      851	    4	    0
YDR428C (BNA7)    	        1324266	        1324231	      237	    0	    1
YDR292C (SRP101)  	        1045123	        1045007	      628	    0	    0
YDR381C-A         	        1238910	        1238842	      641	    2	    1
YDR230W           	            n/a	         926219	       76	    0	    0
YDR539W           	        1511990	        1512084	      463	    0	    1
YDL064W (UBC9)    	         337456	         337487	      209	    0	    0
YDR225W (HTA1)    	         915464	         915526	      817	   11	    3
YDL133W           	         222304	         222427	      625	    6	    3
YDL236W (PHO13)   	          32270	          32296	      466	    2	    1
YDL103C (QRI1)    	         276638	         276581	      290	    0	    0
YDR127W (ARO1)    	         704309	         704481	      239	    4	    0
YDL152W           	            n/a	         182823	     1782	    0	    0
YDL123W (SNA4)    	         241367	         241418	      220	    0	    2
YDR482C (CWC21)   	        1420941	        1420830	      318	    2	    0
YDR444W           	            n/a	        1350282	      351	    1	    1
YDR302W (GPI11)   	        1067584	        1067727	      305	    0	    0
YDR507C (GIN4)    	        1465887	        1465778	      666	   12	    0
YDL012C           	         431523	         431514	      790	    3	    1
YDL181W (INH1)    	         135093	         135180	      455	    7	    0
YDL134C (PPH21)   	         221256	         220771	      952	    1	    0
YDR277C (MTH1)    	            n/a	        1015698	     1298	   19	    0
YDR366C           	            n/a	        1212828	       11	    0	    0
YDL149W (ATG9)    	            n/a	         184926	      313	    4	    2
YDL053C (PBP4)    	         362426	         362256	      415	    2	    1
YDL130W (RPP1B)   	         229889	         229906	      474	    7	    1
YDL011C           	            n/a	         432628	      293	    0	    0
YDR082W (STN1)    	         610345	         610438	      359	    2	    0
YDL221W           	            n/a	          62012	      209	    0	    1
YDR009W (GAL3)    	         463388	         463431	      831	    5	    0
YDR545C-A         	            n/a	        1531327	      591	    0	    0
YDR367W (KEI1)    	        1212750	        1212840	       11	    0	    0
YDR145W (TAF12)   	         746676	         746735	      636	    8	    2
YDR446W (ECM11)   	            n/a	        1353717	     1135	    1	    3
YDR116C (MRPL1)   	         683603	         683578	      364	    0	    1
YDR407C (TRS120)  	            n/a	        1287930	      276	    4	    1
YDR458C (HEH2)    	        1382069	        1382038	      272	    0	    0
YDR242W (AMD2)    	         946532	         946803	     1368	    5	    1
YDL215C (GDH2)    	          74132	          73919	      527	    6	    1
YDL074C (BRE1)    	         326222	         326149	      463	    4	    2
YDR069C (DOA4)    	         587761	         587717	      378	    2	    1
YDL001W (RMD1)    	         447894	         447981	      405	    0	    1
YDR176W (NGG1)    	         814414	         814449	      299	    1	    0
YDR222W           	         909979	         910050	      615	   12	    1
YDR530C (APA2)    	        1497792	        1497760	      463	    6	    0
YDR279W (RNH202)  	        1019213	        1019364	     2049	    3	    0
YDR267C (CIA1)    	        1003543	        1003498	      501	    5	    0
YDR284C (DPP1)    	        1031681	        1031415	     1016	    5	    1
YDR020C (DAS2)    	         486529	         486441	      359	    1	    2
YDR542W (PAU10)   	            n/a	        1523234	     2551	    9	    2
YDR427W (RPN9)    	        1322165	        1322197	      198	    4	    0
YDR246W (TRS23)   	         954260	         954284	      306	    0	    0
YDR282C           	            n/a	        1024751	      314	    1	    1
YDL107W (MSS2)    	         268871	         268921	      221	    0	    0
YDL091C (UBX3)    	            n/a	         294759	      274	    0	    2
YDR112W (IRC2)    	            n/a	         679541	     1741	    0	    0
YDL024C (DIA3)    	            n/a	         409854	     1903	   36	    1
YDR220C           	            n/a	         907289	       36	    0	    0
YDR074W (TPS2)    	         593814	         593890	      944	    3	    0
YDR411C (DFM1)    	        1294437	        1294386	      298	    1	    0
YDR251W (PAM1)    	         960333	         960610	      252	    1	    0
YDR309C (GIC2)    	        1080246	        1080195	      928	   52	    0
YDR494W (RSM28)   	        1436866	        1436922	      341	    0	    0
YDR286C           	        1035609	        1035571	      419	    1	    0
YDR245W (MNN10)   	         952739	         952796	      398	    3	    3
YDL036C (PUS9)    	         388922	         388898	      270	    1	    1
YDR057W (YOS9)    	         565896	         565925	      286	    0	    2
YDR149C           	            n/a	         756259	     7915	    0	    0
YDR212W (TCP1)    	         887168	         887229	      366	    1	    1
YDR499W (LCD1)    	        1447776	        1447822	      835	    3	    0
YDR464C-A         	            n/a	        1392672	      655	    0	    0
YDL175C (AIR2)    	         145537	         145519	      307	    2	    1
YDR065W (RRG1)    	         580583	         580685	      234	    1	    0
YDR083W (RRP8)    	         611956	         612070	      147	    2	    0
YDR182W-A         	            n/a	         829148	       93	    0	    0
YDR544C           	            n/a	        1525508	      797	    0	    1
YDR061W           	         574105	         574161	      437	    0	    0
YDL186W           	            n/a	         125617	      617	    9	    0
YDR447C (RPS17B)  	        1355563	        1355545	      511	    4	    3
YDR524C-B         	        1489814	        1489790	       72	    0	    0
YDR152W (GIR2)    	         765672	         765703	      550	    3	    0
YDR102C           	            n/a	         657977	      369	    1	    0
YDR132C           	         720354	         720300	      658	    4	    0
YDR216W (ADR1)    	         894967	         895031	      532	    2	    1
YDR437W (GPI19)   	            n/a	        1337344	      398	    0	    1
YDR406W-A         	            n/a	        1283791	     5361	    2	    2
YDR337W (MRPS28)  	        1146263	        1146313	      282	    0	    0
YDR404C (RPB7)    	        1277355	        1277161	      476	    9	    1
YDR046C (BAP3)    	         550652	         550574	     1283	    5	    0
YDL073W           	         326498	         326613	      463	    4	    2
YDL009C           	            n/a	         433245	      248	    0	    2
YDR158W (HOM2)    	         770332	         770354	       24	    0	    0
YDR052C (DBF4)    	            n/a	         560623	      814	    7	    2
YDR096W (GIS1)    	         637027	         637136	      611	    3	    0
YDR356W (SPC110)  	            n/a	        1186100	      217	    2	    0
YDL033C (SLM3)    	            n/a	         393909	      304	    3	    0
YDR438W (THI74)   	        1337992	        1338266	      499	   10	    1
YDR291W (HRQ1)    	            n/a	        1039724	       28	    0	    0
YDL210W (UGA4)    	            n/a	          84271	     3857	   23	    1
YDR051C (DET1)    	         558089	         558058	      450	    0	    2
YDR168W (CDC37)   	         790302	         790325	      258	    2	    0
YDR525W (API2)    	            n/a	        1489897	      106	    0	    0
YDR397C (NCB2)    	        1266941	        1266890	      572	    9	    2
YDL050C           	            n/a	         364817	      250	    0	    0
YDR003W-A         	            n/a	         454779	       27	    0	    0
YDR180W (SCC2)    	            n/a	         821292	      470	    1	    0
YDR079C-A (TFB5)  	         603865	         603808	      196	    0	    1
YDL160C-A         	         169623	         169609	      801	    1	    0
YDR153C (ENT5)    	         768057	         767968	      431	    2	    0
YDL042C (SIR2)    	            n/a	         378442	      428	    1	    0
YDR227W (SIR4)    	         917486	         917567	      416	    2	    1
YDL086C-A         	            n/a	         302089	      374	    1	    0
YDR465C (RMT2)    	        1394611	        1394566	      546	    5	    0
YDR187C           	            n/a	         836743	     1645	    1	    2
YDR405W (MRP20)   	        1277587	        1277638	      476	    9	    1
YDR336W           	        1145075	        1145086	      249	    0	    0
YDR044W (HEM13)   	         546517	         546640	     3272	   18	    2
YDR229W (IVY1)    	         924685	         924781	      978	    4	    1
YDR086C (SSS1)    	         617274	         617167	      299	    3	    0
YDR387C           	        1249950	        1249813	      364	    1	    0
YDR321W (ASP1)    	        1108672	        1108699	       80	    0	    0
YDR425W (SNX41)   	            n/a	        1320056	      222	    0	    0
YDL142C (CRD1)    	         202632	         202571	      468	    0	    0
YDR169C (STB3)    	         794253	         793886	      684	   14	    1
YDR371W (CTS2)    	        1219364	        1219405	      302	    1	    1
YDR293C (SSD1)    	        1049587	        1049388	     1066	    2	    0
YDL007C-A         	            n/a	         436821	     1222	    9	    0
YDR426C           	            n/a	        1321998	      198	    4	    0
YDL031W (DBP10)   	         394165	         394214	      215	    2	    0
YDR442W           	            n/a	        1345639	      584	   16	    3
YDL023C           	            n/a	         412078	     1871	    3	    2
YDR514C           	        1473053	        1472991	      429	    0	    0
YDR327W           	        1125240	        1125297	      376	    5	    3
YDL159W-A         	            n/a	         172183	      251	    0	    0
YDL217C (TIM22)   	          68763	          68607	      390	    1	    0
YDR448W (ADA2)    	        1356000	        1356057	      511	    4	    3
YDR117C (TMA64)   	         685680	         685640	      238	    1	    0
YDR333C           	        1135461	        1135426	      500	    3	    0
YDR097C (MSH6)    	         643926	         643834	      340	    5	    0
YDR169C-A         	            n/a	         794720	     1469	    5	    0
YDR002W (YRB1)    	         452982	         453042	      569	    8	    4
YDR124W           	            n/a	         700312	      846	    4	    1
YDR516C (EMI2)    	        1476566	        1476468	      762	    4	    1
YDL228C           	            n/a	          45919	      352	    0	    1
YDL112W (TRM3)    	         258872	         258915	      359	    8	    0
YDR360W (OPI7)    	            n/a	        1194591	     2865	    0	    0
YDR492W (IZH1)    	        1434760	        1434916	      655	    1	    1
YDR115W           	            n/a	         682172	      557	    6	    3
YDL196W           	            n/a	         106742	      246	    0	    0
YDR105C (TMS1)    	         667022	         666767	      233	    0	    0
YDL242W           	            n/a	          18959	      392	    0	    1
YDR179W-A         	         819343	         819430	      236	    3	    0
YDR451C (YHP1)    	        1362268	        1362173	      696	   29	    4
YDR202C (RAV2)    	            n/a	         857950	      183	    0	    2
YDL109C           	            n/a	         267201	      496	    0	    0
YDR276C (PMP3)    	        1013690	        1013639	      757	    5	    1
YDL248W (COS7)    	            n/a	           1802	     1801	    0	    1
YDR011W (SNQ2)    	         465599	         465916	      535	    7	    0
YDL075W (RPL31A)  	         322205	         322226	      673	    6	    0
YDL187C           	            n/a	         125839	      769	    3	    0
YDL061C (RPS29B)  	         341243	         340798	      820	    6	    0
YDR475C (JIP4)    	        1410159	        1410086	      358	    1	    0
YDR468C (TLG1)    	        1398839	        1398692	      314	    0	    0
YDL240W (LRG1)    	          22649	          22823	      214	    1	    0
YDL226C (GCS1)    	          52190	          52174	      271	    4	    0
YDL083C (RPS16B)  	         307809	         307789	      634	   12	    0
YDR394W (RPT3)    	        1261581	        1261673	      409	    3	    0
YDR324C (UTP4)    	            n/a	        1116760	      360	    5	    0
YDR188W (CCT6)    	         836370	         836418	      928	   14	    0
YDR026C           	         494348	         494265	      380	    0	    0
YDR296W (MHR1)    	        1055153	        1055208	      564	    2	    1
YDR497C (ITR1)    	        1445535	        1445459	      375	    8	    1
YDR261C (EXG2)    	         979269	         979205	    13924	    3	    2
YDR250C           	            n/a	         960357	      252	    1	    0
YDL046W (NPC2)    	         371171	         371237	      532	    1	    1
YDR517W (GRH1)    	        1477086	        1477231	      762	    4	    1
YDL144C           	         199756	         199733	      263	    4	    0
YDR275W (BSC2)    	        1012078	        1012248	      291	    1	    0
YDR192C (NUP42)   	            n/a	         844858	     1090	    4	    0
YDR295C (HDA2)    	        1054721	        1054643	      564	    2	    1
YDR495C (VPS3)    	            n/a	        1441142	      282	    0	    2
YDR382W (RPP2B)   	        1239418	        1239484	      641	    2	    1
YDL027C           	            n/a	         404954	      386	    1	    2
YDL106C (PHO2)    	         271966	         271901	      487	    3	    0
YDR409W (SIZ1)    	            n/a	        1289398	      546	    9	    0
YDL158C           	            n/a	         174175	       57	    0	    0
YDR041W (RSM10)   	         539790	         539800	     1335	    9	    0
YDR365C (ESF1)    	        1206509	        1206375	     6054	    2	    0
YDR288W (NSE3)    	        1037143	        1037191	      321	    1	    0
YDR237W (MRPL7)   	         936468	         936611	      722	    2	    0
YDR193W           	            n/a	         844551	     1104	    0	    0
YDR520C (URC2)    	        1483483	        1483395	      391	    1	    0
YDL205C (HEM3)    	          93947	          93746	      859	   10	    3
YDR307W           	        1075793	        1075861	      693	   10	    0
YDL081C (RPP1A)   	         310169	         310122	      519	    1	    1
YDR505C (PSP1)    	            n/a	        1459212	      507	    2	    0
YDL154W (MSH5)    	            n/a	         178335	      277	    3	    0
YDR496C (PUF6)    	        1443433	        1443395	      309	    3	    0
YDR390C (UBA2)    	        1256859	        1256839	      510	    5	    0
YDL201W (TRM8)    	          99505	          99562	      336	    3	    0
YDR210W           	         871037	         871071	      510	    2	    2
YDL151C (BUD30)   	            n/a	         183900	     1025	    4	    2
YDR022C (CIS1)    	         488755	         488659	      845	    5	    0
YDR080W (VPS41)   	         603979	         604005	      196	    0	    1
YDL130W-A (STF1)  	         229118	         229171	      455	    1	    1
YDL146W (LDB17)   	         192611	         192751	      488	    2	    1
YDR100W (TVP15)   	         654982	         655010	      584	    2	    0
YDR147W (EKI1)    	         751474	         751628	      888	   14	    0
YDR184C (ATC1)    	         831541	         831510	      420	    2	    0
YDR322C-A (TIM11) 	        1112323	        1112290	      186	    4	    0
YDR089W           	         622000	         622109	     2466	    7	    0
YDR017C (KCS1)    	         482360	         482264	      402	    0	    3
YDR085C (AFR1)    	         616336	         616147	      777	   13	    1
YDR013W (PSF1)    	         473114	         473154	      215	    2	    0
YDL235C (YPD1)    	          34018	          33918	      319	    1	    0
YDR500C (RPL37B)  	        1450853	        1450845	      499	    1	    1
YDL105W (NSE4)    	            n/a	         272389	      487	    3	    0
YDR111C (ALT2)    	            n/a	         679761	      731	    5	    0
YDL002C (NHP10)   	         447645	         447575	      405	    0	    1
YDR172W (SUP35)   	         808284	         808321	      575	    1	    0
YDR099W (BMH2)    	         652777	         653604	     8571	   16	    0
YDR489W (SLD5)    	            n/a	        1431004	      222	    2	    0
YDR256C (CTA1)    	            n/a	         969676	      309	    4	    0
YDL230W (PTP1)    	          42647	          42701	      455	    2	    0
YDR209C           	         871623	         871446	    13277	    1	    1
YDL156W           	            n/a	         174919	      329	    2	    0
YDR274C           	            n/a	        1011956	      291	    1	    0
YDR125C (ECM18)   	            n/a	         702755	      475	    0	    5
YDR211W (GCD6)    	         884667	         884724	    13277	    1	    1
YDL126C (CDC48)   	         238704	         238664	      354	    4	    0
YDR173C (ARG82)   	         811641	         811629	      477	    4	    0
YDL006W (PTC1)    	         439573	         439906	      548	    6	    0
YDR103W (STE5)    	         658078	         658347	      369	    1	    0
YDL059C (RAD59)   	         345036	         344953	      711	   14	    0
YDL233W           	          36756	          36798	      319	    1	    1
YDR190C (RVB1)    	         842041	         841992	      341	   13	    0
YDR109C           	            n/a	         675664	      434	    1	    3
YDR386W (MUS81)   	            n/a	        1246076	      325	    1	    0
YDR370C           	            n/a	        1219102	      302	    1	    1
YDR118W-A         	            n/a	         687765	     2124	    1	    0
YDR354W (TRP4)    	        1184643	        1184740	      488	    1	    0
YDL240C-A         	            n/a	          22608	      214	    1	    0
YDR455C           	            n/a	        1367673	     2108	    6	    1
YDL155W (CLB3)    	         176643	         176774	      286	    2	    0
YDR449C (UTP6)    	        1358944	        1358894	     1020	   15	    0
YDR331W (GPI8)    	            n/a	        1129583	      213	    0	    0
YDR240C (SNU56)   	            n/a	         945148	     1654	    5	    1
YDR196C (CAB5)    	         851026	         850996	      228	    1	    0
YDL088C (ASM4)    	         300159	         300003	      210	    0	    0
YDL237W (AIM6)    	          30640	          30657	      202	    7	    1
YDR263C (DIN7)    	         995533	         995530	      494	    9	    1
YDL195W (SEC31)   	         107106	         107209	      137	    3	    0
YDR435C (PPM1)    	        1333987	        1333961	      851	    4	    0
YDL178W (DLD2)    	         139515	         139523	      316	    0	    1
YDR334W (SWR1)    	        1135849	        1135927	      500	    3	    0
YDL052C (SLC1)    	         363618	         363583	      368	    8	    0
YDR310C (SUM1)    	        1084542	        1084312	      749	    7	    0
YDL245C (HXT15)   	            n/a	          13360	     2843	   21	    3
YDR161W           	         779003	         779040	      321	    2	    0
YDL137W (ARF2)    	         216157	         216529	      885	   11	    0
YDL241W           	          20557	          20635	     1322	    0	    0
YDL015C (TSC13)   	         426972	         426931	      429	    1	    1
YDR141C (DOP1)    	         740000	         739994	      475	    5	    0
YDL147W (RPN5)    	         190885	         190925	      337	    5	    0
YDR025W (RPS11A)  	         491496	         491512	       12	    1	    0
YDR533C (HSP31)   	        1502210	        1502152	     1152	    3	    1
YDL035C (GPR1)    	            n/a	         392054	      601	    3	    2
YDL090C (RAM1)    	         296335	         296329	      490	    4	    1
YDL100C (GET3)    	         283201	         283176	      242	    6	    0
YDR320C-A (DAD4)  	            n/a	        1108495	      203	    2	    0
YDR301W (CFT1)    	        1063330	        1063348	      560	    4	    0
YDL207W (GLE1)    	          88193	          88249	      265	    1	    0
YDR034C (LYS14)   	         512251	         512106	     8406	    2	    0
YDR144C (MKC7)    	         746230	         746098	      636	    8	    2
YDR238C (SEC26)   	         940952	         940812	      240	    1	    0
YDR511W (ACN9)    	        1470004	        1470009	      205	    0	    0
YDL030W (PRP9)    	         397476	         397534	      332	    2	    0
YDR120C (TRM1)    	         693271	         693258	      323	    1	    1
YDL032W           	            n/a	         393687	     1562	    3	    3
YDL104C (QRI7)    	         274938	         274876	      271	    0	    1
YDR445C           	            n/a	        1352581	     1135	    1	    3
YDR119W-A         	         690973	         691011	      480	    0	    0
YDR198C (RKM2)    	         853980	         853969	      202	    0	    0
YDL067C (COX9)    	         334444	         334396	      438	    6	    0
YDR007W (TRP1)    	         461730	         461839	      594	    3	    2
YDR071C (PAA1)    	         589478	         589400	      358	    0	    0
YDL043C (PRP11)   	         376512	         376477	      276	    3	    0
YDL131W (LYS21)   	         227341	         227393	      641	    1	    1
YDR014W-A (HED1)  	            n/a	         477794	     1807	    2	    0
YDL086W           	         301385	         301413	      413	    3	    2
YDR432W (NPL3)    	            n/a	        1328775	       81	    0	    2
YDR330W (UBX5)    	        1127826	        1127867	      276	    2	    0
YDR150W (NUM1)    	            n/a	         755625	      561	    9	    1
YDR280W (RRP45)   	        1020593	        1020743	      326	    4	    0
YDR501W (PLM2)    	            n/a	        1451345	      499	    1	    1
YDR400W (URH1)    	        1270849	        1271055	      329	    3	    0
YDR346C (SVF1)    	        1168811	        1168653	      518	    5	    2
YDR137W (RGP1)    	            n/a	         728256	      707	    4	    2
YDR001C (NTH1)    	         452664	         452472	      569	    8	    4
YDR178W (SDH4)    	         817760	         817947	      424	    3	    2
YDL084W (SUB2)    	         305081	         305237	      388	    4	    0
YDL232W (OST4)    	          38470	          38488	      313	    2	    0
YDR091C (RLI1)    	         628605	         628531	     1341	   13	    0
YDR379W (RGA2)    	        1230064	        1230159	      557	    9	    0
YDL120W (YFH1)    	         245841	         245923	      340	    1	    0
YDL206W           	          90135	          90177	      311	    0	    1
YDL182W (LYS20)   	         133417	         133438	     1603	    8	    3
YDR039C (ENA2)    	            n/a	         534579	      609	    0	    0
YDR143C (SAN1)    	         743916	         743871	      436	    3	    0
YDL208W (NHP2)    	          87487	          87513	      285	    5	    0
YDR048C           	            n/a	         553396	     2327	    4	    0
YDL062W           	            n/a	         339857	     1786	    0	    0
YDL122W (UBP1)    	         242519	         242552	      711	    8	    0
YDR531W (CAB1)    	        1498181	        1498224	      463	    6	    0
YDL159C-B         	            n/a	         173233	      633	    0	    0
YDL097C (RPN6)    	         286737	         286695	      302	    5	    1
YDR469W (SDC1)    	        1398984	        1399007	      314	    0	    0
YDL164C (CDC9)    	         167307	         167255	      104	    0	    0
YDR424C (DYN2)    	        1319849	        1319833	      222	    0	    0
YDR486C (VPS60)   	        1428140	        1428112	      233	    0	    0
YDR377W (ATP17)   	        1228527	        1228603	      307	    2	    0
YDR393W (SHE9)    	            n/a	        1259893	      191	    1	    0
YDR189W (SLY1)    	         838345	         838389	      330	    1	    2
YDR248C           	         958395	         958335	      341	    2	    2
YDL014W (NOP1)    	         427233	         427361	      429	    1	    1
YDL016C           	            n/a	         425869	      129	    0	    0
YDR151C (CTH1)    	         765275	         765152	      550	    3	    0
YDR537C           	        1511487	        1511451	      632	    0	    1
YDR493W           	        1436124	        1436209	      342	    1	    1
YDR271C           	            n/a	        1008762	      243	    1	    0
YDR264C (AKR1)    	         998376	         998319	      540	    2	    0
YDR433W           	            n/a	        1329592	      898	    0	    2
YDL139C (SCM3)    	            n/a	         212047	     1304	    1	    2
YDR491C           	            n/a	        1434983	     1225	    1	    2
YDR095C           	            n/a	         636524	      611	    3	    0
YDL087C (LUC7)    	            n/a	         300999	      413	    3	    2
YDR374W-A         	        1224708	        1224749	      362	    3	    3
YDR208W (MSS4)    	         868184	         868221	      701	    5	    0
YDR415C           	        1298199	        1298153	      270	    1	    0
YDR031W (MIC14)   	         503469	         503495	      224	    1	    0
YDR456W (NHX1)    	            n/a	        1367477	      657	    4	    1
YDL188C (PPH22)   	         125160	         124999	      510	    8	    0
YDR298C (ATP5)    	        1058943	        1058810	      812	   10	    1
YDR406W (PDR15)   	            n/a	        1279202	      772	    2	    2
YDL246C (SOR2)    	            n/a	           9756	     1900	    4	    1
YDL190C (UFD2)    	         121779	         121593	      623	    6	    1
YDR055W (PST1)    	         563475	         563525	     1199	   18	    2
YDL161W (ENT1)    	            n/a	         167715	      455	    6	    0
YDR332W (IRC3)    	        1130829	        1130996	      177	    1	    1
YDL110C (TMA17)   	         265023	         264964	      293	    0	    1
YDR453C (TSA2)    	        1365713	        1365654	      601	    7	    0
YDR129C (SAC6)    	         715434	         715376	      367	    3	    0
YDR490C (PKH1)    	        1434356	        1434260	      231	    0	    0
YDL138W (RGT2)    	            n/a	         213352	     1304	    1	    2
YDR008C           	            n/a	         462599	      831	    5	    0
YDR191W (HST4)    	            n/a	         842334	      341	   13	    0
YDR294C (DPL1)    	        1052261	        1052224	      394	    3	    1
YDL114W-A         	            n/a	         254935	     1188	    0	    0
YDR355C           	            n/a	        1186362	     2829	    0	    0
YDL022C-A         	            n/a	         410053	     1704	   36	    1
YDR207C (UME6)    	         867596	         867519	      701	    5	    0
YDL231C (BRE4)    	            n/a	          42245	      455	    2	    0
YDR423C (CAD1)    	        1319268	        1319267	      111	    0	    0
YDR419W (RAD30)   	            n/a	        1303166	     1060	    0	    0
YDR093W (DNF2)    	            n/a	         631279	      676	    6	    0
YDR063W (AIM7)    	         578557	         578661	      504	    1	    1
YDR304C (CPR5)    	        1072595	        1072553	      188	    0	    1
YDR266C           	        1002236	        1002019	      486	    1	    0
YDL068W           	            n/a	         333500	      558	    0	    0
YDR231C (COX20)   	         926932	         926906	      541	    6	    0
YDR512C (EMI1)    	            n/a	        1471055	      484	    0	    1
YDR374C           	            n/a	        1224386	      362	    3	    3
YDR352W           	        1181692	        1181794	      540	    0	    1
YDR320W-B         	            n/a	        1108481	      382	    0	    2
YDR021W (FAL1)    	         486724	         486801	      359	    1	    2
YDL098C (SNU23)   	         285166	         285165	      225	    0	    2
YDR126W (SWF1)    	            n/a	         703231	      475	    0	    5
YDL005C (MED2)    	         442334	         442306	      719	    3	    0
YDR422C (SIP1)    	        1317943	        1317765	      272	    3	    0
YDL229W (SSB1)    	          44034	          44066	      357	    6	    3
YDL051W (LHP1)    	         363922	         363952	      368	    8	    0
YDR219C (MFB1)    	         906970	         906848	      147	    2	    0
YDR084C (TVP23)   	         614056	         614001	      283	    3	    0
YDR090C           	         626110	         625995	      709	    9	    1
YDL056W (MBP1)    	         352707	         352877	      456	    0	    0
YDR252W (BTT1)    	            n/a	         963408	      305	    1	    0
YDR077W (SED1)    	         600717	         600790	     1104	   29	    1
YDR029W           	            n/a	         501097	      220	    2	    0
YDR306C           	        1075320	        1075167	      693	   10	    0
YDR033W (MRH1)    	         507905	         508144	     3451	   26	    3
YDL179W (PCL9)    	            n/a	         138292	      751	    4	    0
YDR253C (MET32)   	         964770	         964561	      547	    6	    4
YDR303C (RSC3)    	        1071662	        1071382	      493	    2	    0
YDR038C (ENA5)    	            n/a	         530694	      609	    0	    0
YDR536W (STL1)    	            n/a	        1507996	      642	    2	    1
YDR040C (ENA1)    	            n/a	         538464	     1335	    9	    0
YDR139C (RUB1)    	         733947	         733921	      213	    0	    1
YDR045C (RPC11)   	         548431	         548308	      451	    0	    1
YDR130C (FIN1)    	         716641	         716619	      167	    4	    0
YDR523C (SPS1)    	            n/a	        1487030	      503	    6	    0
YDL140C (RPO21)   	         210610	         210562	      813	   16	    1
YDR183C-A         	            n/a	         830651	     1279	    2	    0
YDR535C           	            n/a	        1507353	      642	    2	    1
YDR154C           	            n/a	         768750	      771	   19	    2
YDR255C (RMD5)    	         967848	         967818	      310	    1	    0
YDL223C (HBT1)    	            n/a	          60406	      466	    1	    0
YDL199C           	            n/a	         103354	      295	    1	    0
YDR121W (DPB4)    	         693484	         693582	      323	    1	    1
YDR338C           	        1149579	        1149460	      484	    4	    1
YDL204W (RTN2)    	          94339	          94606	      859	   10	    3
YDL039C (PRM7)    	            n/a	         382330	     2267	    0	    0
YDR098C (GRX3)    	            n/a	         645032	     8571	   16	    0
YDR454C (GUK1)    	        1366857	        1366819	      545	    4	    1
YDR362C (TFC6)    	        1198801	        1198689	      485	    3	    0
YDR131C           	         718459	         718457	      355	    0	    0
YDR107C (TMN2)    	            n/a	         671031	      234	    4	    0
YDR034C-A         	         520691	         520689	      621	    0	    0
YDR056C           	         565698	         565638	      286	    0	    2
YDR510W (SMT3)    	        1469323	        1469392	      826	   34	    1
YDR408C (ADE8)    	        1288909	        1288851	      546	    9	    0
YDR461C-A         	        1385778	        1385758	      306	    2	    0
YDL019C (OSH2)    	         421725	         421511	     1318	    4	    0
YDR466W (PKH3)    	        1395016	        1395113	      546	    5	    0
YDR335W (MSN5)    	        1140801	        1141162	      690	    6	    0
YDR297W (SUR2)    	        1056488	        1056547	      658	    7	    1
YDR016C (DAD1)    	         478772	         478755	      356	    4	    1
YDL238C (GUD1)    	          30467	          30454	      202	    7	    1
YDR412W (RRP17)   	        1294649	        1294685	      298	    1	    0
YDR403W (DIT1)    	            n/a	        1274594	      898	    5	    1
YDL029W (ARP2)    	         399329	         399337	      210	    2	    0
YDR110W (FOB1)    	            n/a	         676099	      434	    1	    3
YDR440W (DOT1)    	        1342409	        1342485	     1773	    1	    0
YDR314C (RAD34)   	        1092580	        1092508	      229	    1	    0
YER032W (FIR1)    	         215020	         215062	      315	    6	    0
YEL012W (UBC8)    	         131678	         131772	     1210	    5	    1
YER065C (ICL1)    	         287234	         286912	     3327	   20	    2
YER175C (TMT1)    	         540446	         540358	      286	    1	    1
YER113C (TMN3)    	            n/a	         390048	      537	    1	    0
YER038C (KRE29)   	            n/a	         228251	      198	    0	    0
YEL009C-A         	            n/a	         136778	     2139	    2	    0
YEL064C (AVT2)    	          31260	          31239	      454	    4	    0
YER060W-A (FCY22) 	            n/a	         276570	      418	    4	    0
YER067W           	            n/a	         292064	     1266	   10	    1
YER121W           	         402253	         402371	      505	    2	    1
YER051W (JHD1)    	         254625	         254655	      268	    1	    0
YER173W (RAD24)   	            n/a	         536295	      278	    1	    0
YER076W-A         	            n/a	         313386	     2190	   13	    0
YER085C           	            n/a	         328136	      336	    4	    0
YEL057C           	            n/a	          45721	     1446	    5	    2
